model,task,method,feature,noise_percentage,mean,std,n,sem,ci_half,ci_low,ci_high
cnn_lstm,binary,noise,PSH Flag Cnt,10.0,0.735654090300011,0.011918639593413093,20,0.002665088833019213,0.0055780950346441815,0.7300759952653668,0.7412321853346553
cnn_lstm,binary,noise,PSH Flag Cnt,20.0,0.7283336490551009,0.019056437607390116,20,0.004261148989910775,0.00891868733530092,0.7194149617198,0.7372523363904018
cnn_lstm,binary,noise,PSH Flag Cnt,35.0,0.7343564445292846,0.014533698353137186,20,0.003249833748209149,0.006801980207829663,0.727554464321455,0.7411584247371142
cnn_lstm,binary,noise,PSH Flag Cnt,50.0,0.7359169429162159,0.015313670668452127,20,0.00342424085997036,0.007167018488005756,0.7287499244282102,0.7430839614042216
cnn_lstm,binary,noise,PSH Flag Cnt,75.0,0.7289168530862097,0.02011730765693543,20,0.0044983667445184635,0.00941518980182754,0.7195016632843821,0.7383320428880372
cnn_lstm,binary,noise,Protocol,5.0,0.7356760099560778,0.015441066219283645,20,0.00345272737113939,0.0072266414411087075,0.7284493685149691,0.7429026513971866
cnn_lstm,binary,noise,Protocol,10.0,0.7307431669612239,0.020340113909382087,20,0.004548187737146734,0.009519466337813007,0.7212237006234109,0.7402626332990369
cnn_lstm,binary,noise,Protocol,20.0,0.7306397602354897,0.03004842422504969,20,0.006719031918396254,0.014063095427540565,0.7165766648079491,0.7447028556630303
cnn_lstm,binary,noise,Protocol,35.0,0.7448378055394036,0.011783901337262275,20,0.002634960443026912,0.005515035589669701,0.7393227699497339,0.7503528411290733
cnn_lstm,binary,noise,Protocol,50.0,0.7438507358119419,0.014091753975626233,20,0.003151011981170317,0.0065951438723182544,0.7372555919396236,0.7504458796842602
cnn_lstm,binary,noise,Protocol,75.0,0.717594692746132,0.0350015437537944,20,0.007826583115091743,0.016381226723712932,0.7012134660224191,0.7339759194698449
cnn_lstm,binary,noise,Timestamp,5.0,0.7735398923649924,0.01044869233901822,14,0.002792530490886844,0.00603289534472859,0.7675069970202638,0.779572787709721
cnn_lstm,binary,noise,Timestamp,10.0,0.7698253430100352,0.009405610133992668,14,0.002513755045354965,0.005430637610010069,0.7643947054000252,0.7752559806200453
cnn_lstm,binary,noise,Timestamp,20.0,0.7855466749958808,0.010513419435968707,14,0.002809829535203217,0.006070267657856444,0.7794764073380244,0.7916169426537373
cnn_lstm,binary,noise,Timestamp,35.0,0.7666420744631071,0.02085298086823609,14,0.005573193564420803,0.012040152692974846,0.7546019217701322,0.7786822271560819
cnn_lstm,binary,noise,Timestamp,50.0,0.7549186578854902,0.03201521906763372,14,0.008556427208114118,0.01848503715171517,0.736433620733775,0.7734036950372053
