model,task,method,feature,noise_percentage,mean,std,n,sem,ci_half,ci_low,ci_high
cnn_lstm,binary,noise,Fwd Seg Size Min,75.0,0.6923611333664456,0.04595311930173865,20,0.010275429853684528,0.021506721853146966,0.6708544115132986,0.7138678552195925
cnn_lstm,binary,noise,Idle Mean,5.0,0.7578832720493752,0.013624901764199735,20,0.0030466206531507417,0.006376650311701655,0.7515066217376736,0.7642599223610769
cnn_lstm,binary,noise,Idle Mean,10.0,0.7490506537977842,0.027353199758419346,20,0.006116361406195648,0.01280169154862212,0.7362489622491621,0.7618523453464063
cnn_lstm,binary,noise,Idle Mean,20.0,0.7518769611099198,0.022578264711569186,20,0.005048653470905338,0.010566953156976871,0.7413100079529429,0.7624439142668966
cnn_lstm,binary,noise,Idle Mean,35.0,0.7520609348348218,0.01557193740297031,20,0.0034819910574413145,0.007287891040459294,0.7447730437943625,0.7593488258752812
cnn_lstm,binary,noise,Idle Mean,50.0,0.759095897120011,0.01760908983379674,20,0.003937512189026999,0.008241307726159424,0.7508545893938516,0.7673372048461704
cnn_lstm,binary,noise,Idle Mean,75.0,0.7679113420972739,0.016880161507755644,20,0.0037745188602516964,0.007900158768324634,0.7600111833289492,0.7758115008655985
cnn_lstm,binary,noise,Init Fwd Win Byts,5.0,0.7584942332455568,0.014580966847301776,20,0.0032604033048237568,0.0068241025440684685,0.7516701307014882,0.7653183357896253
cnn_lstm,binary,noise,Init Fwd Win Byts,10.0,0.7544262234626133,0.014217768089195053,20,0.003179189593576743,0.006654120292880698,0.7477721031697326,0.761080343755494
cnn_lstm,binary,noise,Init Fwd Win Byts,20.0,0.756250720532068,0.018727935318301192,20,0.004187693644994063,0.008764943531465381,0.7474857770006026,0.7650156640635334
cnn_lstm,binary,noise,Init Fwd Win Byts,35.0,0.7618685351032572,0.007750635269768363,20,0.0017330947332009478,0.003627408965157934,0.7582411261380994,0.7654959440684151
cnn_lstm,binary,noise,Init Fwd Win Byts,50.0,0.7531968517222355,0.028922004802436646,20,0.006467156878382371,0.013535914910086452,0.7396609368121491,0.7667327666323219
cnn_lstm,binary,noise,Init Fwd Win Byts,75.0,0.7375299400274656,0.03570950514730817,20,0.00798488809522597,0.016712562855066497,0.7208173771723991,0.7542425028825321
cnn_lstm,binary,noise,PSH Flag Cnt,5.0,0.7517952074025721,0.016497620917825664,20,0.0036889801839280656,0.007721124261197029,0.7440740831413751,0.7595163316637691
cnn_lstm,binary,noise,PSH Flag Cnt,10.0,0.754301406539742,0.00873093403016169,20,0.0019522961998507738,0.004086202907617601,0.7502152036321244,0.7583876094473596
cnn_lstm,binary,noise,PSH Flag Cnt,20.0,0.7480305562143031,0.017038085977157853,20,0.0038098318451410887,0.00797406969513109,0.7400564865191721,0.7560046259094342
cnn_lstm,binary,noise,PSH Flag Cnt,35.0,0.7535312702055907,0.012869468132703068,20,0.0028777005578991344,0.006023096489067098,0.7475081737165237,0.7595543666946578
cnn_lstm,binary,noise,PSH Flag Cnt,50.0,0.7537108250687315,0.01120380404629425,20,0.002505246745410114,0.005243541700371497,0.7484672833683601,0.758954366769103
cnn_lstm,binary,noise,PSH Flag Cnt,75.0,0.7471317477858653,0.013864945925391043,20,0.00310029615935331,0.0064889944373161725,0.7406427533485491,0.7536207422231815
cnn_lstm,binary,noise,Protocol,5.0,0.7580121547224271,0.011905928159185477,20,0.002662246469916766,0.005572145900299397,0.7524400088221277,0.7635843006227265
