model,task,method,feature,noise_percentage,mean,std,n,sem,ci_half,ci_low,ci_high
cnn_lstm,binary,noise,Down_Up Ratio,30.0,0.7358498214594734,0.004051279109275169,5,0.0018117870968328155,0.005030327416661991,0.7308194940428114,0.7408801488761354
cnn_lstm,binary,noise,Down_Up Ratio,50.0,0.7445001162406574,0.004246487470225689,4,0.0021232437351128446,0.006757109180026652,0.7377430070606307,0.7512572254206841
cnn_lstm,binary,noise,Down_Up Ratio,75.0,0.7176409281393981,0.028772510184701734,4,0.014386255092350867,0.045783484365520946,0.6718574437738771,0.763424412504919
cnn_lstm,binary,noise,FIN Flag Cnt,1.0,0.7372478677954053,0.0001313747980579028,5,5.8752595797555595e-05,0.00016312335701978767,0.7370847444383856,0.737410991152425
cnn_lstm,binary,noise,FIN Flag Cnt,5.0,0.7520930128792116,0.010233370215626937,5,0.004576502288212702,0.012706407377034656,0.7393866055021769,0.7647994202562463
cnn_lstm,binary,noise,FIN Flag Cnt,10.0,0.7218300330312668,0.023346858076273916,5,0.010441032343917689,0.02898895314448211,0.6928410798867847,0.7508189861757489
cnn_lstm,binary,noise,FIN Flag Cnt,20.0,0.745910555684614,0.004429508774493198,5,0.0019809365453397156,0.005499961575015881,0.7404105941095981,0.7514105172596298
cnn_lstm,binary,noise,FIN Flag Cnt,30.0,0.7400463720916104,0.00920407623315408,5,0.004116188025484545,0.011428370095430334,0.7286180019961801,0.7514747421870407
cnn_lstm,binary,noise,FIN Flag Cnt,50.0,0.7151694459386767,0.0,4,0.0,0.0,0.7151694459386767,0.7151694459386767
cnn_lstm,binary,noise,FIN Flag Cnt,75.0,0.7421285454072339,0.0,4,0.0,0.0,0.7421285454072339,0.7421285454072339
cnn_lstm,binary,noise,Protocol,1.0,0.6372318180752283,0.14835451429393612,5,0.06634615574604107,0.18420645936978616,0.45302535870544214,0.8214382774450145
cnn_lstm,binary,noise,Protocol,5.0,0.5951188370607939,0.20912200663044178,5,0.09352220448336591,0.2596592668651484,0.33545957019564554,0.8547781039259423
cnn_lstm,binary,noise,Protocol,10.0,0.546002847014148,0.2566494713929404,5,0.11477713288480047,0.31867240878664094,0.2273304382275071,0.864675255800789
